cdgo_jzgdo,dscrpcn_jzgdo,cnsctvo_cdgo_dpto,dscrpcn_jzgdo_hmlgdo,cnsctvo_cdgo_cdd,
760013120002,JUZGADO 002 PENAL DEL CIRCUITO ESPECIALIZADO EN EXTINCION DE DOMINIO DE CALI ,17,JUZGADO SEGUNDO PENAL DEL CIRCUITO ESPECIALIZADO EN EXTINCION DE DOMINIO DE CALI ,8112,
760013120003,JUZGADO 003 PENAL DEL CIRCUITO ESPECIALIZADO EN EXTINCION DE DOMINIO DE CALI,17,JUZGADO TERCERO PENAL DEL CIRCUITO ESPECIALIZADO EN EXTINCION DE DOMINIO DE CALI,8112,
760013121001,JUZGADO 001 CIVIL DEL CIRCUITO ESPECIALIZADO EN RESTITUCION DE TIERRAS DE CALI ,17,JUZGADO PRIMERO CIVIL DEL CIRCUITO ESPECIALIZADO EN RESTITUCION DE TIERRAS DE CALI ,8112,
760013121002,JUZGADO 002 CIVIL DEL CIRCUITO ESPECIALIZADO EN RESTITUCION DE TIERRAS DE CALI ,17,JUZGADO SEGUNDO CIVIL DEL CIRCUITO ESPECIALIZADO EN RESTITUCION DE TIERRAS DE CALI ,8112,
760013187001,JUZGADO 001 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE CALI ,17,JUZGADO PRIMERO DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE CALI ,8112,
760013187002,JUZGADO 002 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE CALI ,17,JUZGADO SEGUNDO DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE CALI ,8112,
760013187003,JUZGADO 003 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE CALI ,17,JUZGADO TERCERO DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE CALI ,8112,
760013187004,JUZGADO 004 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE CALI ,17,JUZGADO CUARTO DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE CALI ,8112,
760013187005,JUZGADO 005 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE CALI ,17,JUZGADO QUINTO DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE CALI ,8112,
760013187006,JUZGADO 006 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE CALI ,17,JUZGADO SEXTO DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE CALI ,8112,
760013187007,JUZGADO 007 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE CALI ,17,JUZGADO SEPTIMO DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE CALI ,8112,
760013187008,JUZGADO 008 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE CALI ,17,JUZGADO OCTAVO DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE CALI ,8112,
760013187009,JUZGADO 009 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE CALI ,17,JUZGADO NOVENO DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE CALI ,8112,
760013187010,JUZGADO 010 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE CALI,17,JUZGADO DECIMO DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE CALI,8112,
760013187011,JUZGADO 011 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE CALI,17,JUZGADO ONCE DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE CALI,8112,
760013187012,JUZGADO 012 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE CALI,17,JUZGADO DOCE DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE CALI,8112,
760013333001,JUZGADO 001 ADMINISTRATIVO DE CALI ,17,JUZGADO PRIMERO ADMINISTRATIVO DE CALI ,8112,
760013333002,JUZGADO 002 ADMINISTRATIVO DE CALI ,17,JUZGADO SEGUNDO ADMINISTRATIVO DE CALI ,8112,
760013333003,JUZGADO 003 ADMINISTRATIVO DE CALI ,17,JUZGADO TERCERO ADMINISTRATIVO DE CALI ,8112,
760013333004,JUZGADO 004 ADMINISTRATIVO DE CALI ,17,JUZGADO CUARTO ADMINISTRATIVO DE CALI ,8112,
760013333005,JUZGADO 005 ADMINISTRATIVO DE CALI ,17,JUZGADO QUINTO ADMINISTRATIVO DE CALI ,8112,
760013333006,JUZGADO 006 ADMINISTRATIVO DE CALI ,17,JUZGADO SEXTO ADMINISTRATIVO DE CALI ,8112,
760013333007,JUZGADO 007 ADMINISTRATIVO DE CALI ,17,JUZGADO SEPTIMO ADMINISTRATIVO DE CALI ,8112,
760013333008,JUZGADO 008 ADMINISTRATIVO DE CALI ,17,JUZGADO OCTAVO ADMINISTRATIVO DE CALI ,8112,
760013333009,JUZGADO 009 ADMINISTRATIVO DE CALI ,17,JUZGADO NOVENO ADMINISTRATIVO DE CALI ,8112,
760013333010,JUZGADO 010 ADMINISTRATIVO DE CALI ,17,JUZGADO DECIMO ADMINISTRATIVO DE CALI ,8112,
760013333011,JUZGADO 011 ADMINISTRATIVO DE CALI ,17,JUZGADO ONCE ADMINISTRATIVO DE CALI ,8112,
760013333012,JUZGADO 012 ADMINISTRATIVO DE CALI ,17,JUZGADO DOCE ADMINISTRATIVO DE CALI ,8112,
760013333013,JUZGADO 013 ADMINISTRATIVO DE CALI ,17,JUZGADO TRECE ADMINISTRATIVO DE CALI ,8112,
760013333014,JUZGADO 014 ADMINISTRATIVO DE CALI ,17,JUZGADO CATORCE ADMINISTRATIVO DE CALI ,8112,
760013333015,JUZGADO 015 ADMINISTRATIVO DE CALI ,17,JUZGADO QUINCE ADMINISTRATIVO DE CALI,8112,
760013333016,JUZGADO 016 ADMINISTRATIVO DE CALI ,17,NULL,8112,
760013333017,JUZGADO 017 ADMINISTRATIVO DE CALI ,17,NULL,8112,
760013333018,JUZGADO 018 ADMINISTRATIVO DE CALI ,17,NULL,8112,
760013333019,JUZGADO 019 ADMINISTRATIVO DE CALI ,17,NULL,8112,
760013333020,JUZGADO 020 ADMINISTRATIVO DE CALI ,17,NULL,8112,
760013333021,JUZGADO 021 ADMINISTRATIVO DE CALI,17,NULL,8112,
760013333403,JUZGADO 403 ADMINISTRATIVO DE CALI,17,NULL,8112,
760013333404,JUZGADO 404 ADMINISTRATIVO TRANSITORIO DE CALI,17,NULL,8112,
760013403001,JUZGADO 001 CIVIL DEL CIRCUITO DE EJECUCION DE SENTENCIAS DE CALI ,17,JUZGADO PRIMERO CIVIL DEL CIRCUITO DE EJECUCION DE SENTENCIAS DE CALI ,8112,
760013403002,JUZGADO 002 CIVIL DEL CIRCUITO DE EJECUCION DE SENTENCIAS DE CALI ,17,JUZGADO SEGUNDO CIVIL DEL CIRCUITO DE EJECUCION DE SENTENCIAS DE CALI ,8112,
760013403003,JUZGADO 003 CIVIL DEL CIRCUITO DE EJECUCION DE SENTENCIAS DE CALI ,17,JUZGADO TERCERO CIVIL DEL CIRCUITO DE EJECUCION DE SENTENCIAS DE CALI ,8112,
760014003001,JUZGADO 001 CIVIL MUNICIPAL DE CALI ,17,JUZGADO PRIMERO CIVIL MUNICIPAL DE CALI ,8112,
760014003002,JUZGADO 002 CIVIL MUNICIPAL DE CALI ,17,JUZGADO SEGUNDO CIVIL MUNICIPAL DE CALI ,8112,
760014003003,JUZGADO 003 CIVIL MUNICIPAL DE CALI ,17,JUZGADO TERCERO CIVIL MUNICIPAL DE CALI ,8112,
760014003004,JUZGADO 004 CIVIL MUNICIPAL DE CALI ,17,JUZGADO CUARTO CIVIL MUNICIPAL DE CALI ,8112,
760014003005,JUZGADO 005 CIVIL MUNICIPAL DE CALI ,17,JUZGADO QUINTO CIVIL MUNICIPAL DE CALI ,8112,
760014003006,JUZGADO 006 CIVIL MUNICIPAL DE CALI ,17,JUZGADO SEXTO CIVIL MUNICIPAL DE CALI ,8112,
760014003007,JUZGADO 007 CIVIL MUNICIPAL DE CALI ,17,JUZGADO SEPTIMO CIVIL MUNICIPAL DE CALI ,8112,
760014003008,JUZGADO 008 CIVIL MUNICIPAL DE CALI ,17,JUZGADO OCTAVO CIVIL MUNICIPAL DE CALI ,8112,
760014003009,JUZGADO 009 CIVIL MUNICIPAL DE CALI ,17,JUZGADO NOVENO CIVIL MUNICIPAL DE CALI ,8112,
760014003010,JUZGADO 010 CIVIL MUNICIPAL DE CALI ,17,JUZGADO DECIMO CIVIL MUNICIPAL DE CALI ,8112,
760014003011,JUZGADO 011 CIVIL MUNICIPAL DE CALI ,17,JUZGADO ONCE CIVIL MUNICIPAL DE CALI ,8112,
760014003012,JUZGADO 012 CIVIL MUNICIPAL DE CALI ,17,JUZGADO DOCE CIVIL MUNICIPAL DE CALI ,8112,
760014003013,JUZGADO 013 CIVIL MUNICIPAL DE CALI ,17,JUZGADO TRECE CIVIL MUNICIPAL DE CALI ,8112,
760014003014,JUZGADO 014 CIVIL MUNICIPAL DE CALI ,17,JUZGADO CATORCE CIVIL MUNICIPAL DE CALI ,8112,
760014003015,JUZGADO 015 CIVIL MUNICIPAL DE CALI ,17,JUZGADO QUINCE CIVIL MUNICIPAL DE CALI,8112,
760014003016,JUZGADO 016 CIVIL MUNICIPAL DE CALI ,17,JUZGADO DIECISEIS CIVIL MUNICIPAL DE CALI,8112,
760014003016,JUZGADO DIECISEIS CIVIL MUNICIPAL DE ORALIDAD DE SANTIAGO DE CALI VALLE DEL CAUCA,17,NULL,8112,
760014003017,JUZGADO 017 CIVIL MUNICIPAL DE CALI ,17,JUZGADO DIECISIETE CIVIL MUNICIPAL DE CALI,8112,
760014003018,JUZGADO 018 CIVIL MUNICIPAL DE CALI ,17,JUZGADO DIECIOCHO CIVIL MUNICIPAL DE CALI,8112,
760014003019,JUZGADO 019 CIVIL MUNICIPAL DE CALI ,17,JUZGADO DIECINUEVE CIVIL MUNICIPAL DE CALI,8112,
760014003020,JUZGADO 020 CIVIL MUNICIPAL DE CALI ,17,JUZGADO VEINTE CIVIL MUNICIPAL DE CALI,8112,
760014003020,VEINTE CIVIL MUNICIPAL DE ORALIDAD ,17,NULL,8112,

760014003021,JUZGADO 021 CIVIL MUNICIPAL DE CALI ,17,NULL,8112,
760014003022,JUZGADO 022 CIVIL MUNICIPAL DE CALI ,17,NULL,8112,
760014003023,JUZGADO 023 CIVIL MUNICIPAL DE CALI ,17,NULL,8112,
760014003024,JUZGADO 024 CIVIL MUNICIPAL DE CALI ,17,NULL,8112,
760014003025,JUZGADO 025 CIVIL MUNICIPAL DE CALI ,17,NULL,8112,
760014003026,JUZGADO 026 CIVIL MUNICIPAL DE CALI ,17,NULL,8112,
760014003026,JUZGADO VEINTISEIS CIVIL MUNICIPAL Santiago de Cali ,17,NULL,8112,
760014003027,JUZGADO 027 CIVIL MUNICIPAL DE CALI ,17,VEINTISIETE CIVIL MUNICIPAL SANTIAGO DE CALI,8112,
760014003028,JUZGADO 028 CIVIL MUNICIPAL DE CALI ,17,NULL,8112,
760014003029,JUZGADO 029 CIVIL MUNICIPAL DE CALI ,17,NULL,8112,
760014003030,JUZGADO 030 CIVIL MUNICIPAL DE CALI ,17,NULL,8112,
760014003031,JUZGADO 031 CIVIL MUNICIPAL DE CALI ,17,NULL,8112,
760014003032,JUZGADO 032 CIVIL MUNICIPAL DE CALI ,17,NULL,8112,
760014003033,JUZGADO 033 CIVIL MUNICIPAL DE CALI ,17,NULL,8112,
760014003034,JUZGADO 034 CIVIL MUNICIPAL DE CALI ,17,NULL,8112,
760014003035,JUZGADO 035 CIVIL MUNICIPAL DE CALI ,17,NULL,8112,
760014003036,JUZGADO 036 CIVIL MUNICIPAL DE CALI ,17,NULL,8112,
760014003037,JUZGADO 037 CIVIL MUNICIPAL DE CALI ,17,NULL,8112,
760014003038,JUZGADO 038 CIVIL MUNICIPAL DE CALI,17,NULL,8112,
760014009001,JUZGADO 001 PENAL MUNICIPAL CON FUNCION DE CONOCIMIENTO DE CALI ,17,JUZGADO PRIMERO PENAL MUNICIPAL CON FUNCION DE CONOCIMIENTO DE CALI ,8112,
760014009005,JUZGADO 005 PENAL MUNICIPAL CON FUNCION DE CONOCIMIENTO DE CALI ,17,JUZGADO QUINTO PENAL MUNICIPAL CON FUNCION DE CONOCIMIENTO DE CALI ,8112,
760014009007,JUZGADO 007 PENAL MUNICIPAL CON FUNCION DE CONOCIMIENTO DE CALI ,17,JUZGADO SEPTIMO PENAL MUNICIPAL CON FUNCION DE CONOCIMIENTO DE CALI ,8112,
760014009010,JUZGADO 010 PENAL MUNICIPAL CON FUNCION DE CONOCIMIENTO DE CALI ,17,JUZGADO DECIMO PENAL MUNICIPAL CON FUNCION DE CONOCIMIENTO DE CALI ,8112,
760014009010,DECIMO PENAL MUNICIPAL CON FUNCIONES DE CONOCIMIENTO DE CALI ,17,NULL ,8112,


760014009019,JUZGADO 019 PENAL MUNICIPAL CON FUNCION DE CONOCIMIENTO DE CALI ,17,NULL,8112,
760014009022,JUZGADO 022 PENAL MUNICIPAL CON FUNCION DE CONOCIMIENTO DE CALI ,17,NULL,8112,
760014009023,JUZGADO 023 PENAL MUNICIPAL CON FUNCION DE CONOCIMIENTO DE CALI ,17,NULL,8112,
760014009034,JUZGADO 034 PENAL MUNICIPAL CON FUNCION DE CONOCIMIENTO DE CALI ,17,NULL,8112,
760014009035,JUZGADO 035 PENAL MUNICIPAL CON FUNCION DE CONOCIMIENTO DE CALI ,17,NULL,8112,

760014071001,JUZGADO 001 PENAL MUNICIPAL PARA ADOLESCENTES CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,17,JUZGADO PRIMERO PENAL MUNICIPAL PARA ADOLESCENTES CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,8112,
760014071001,JUZGADO PRIMERO PENAL MUNICIPAL PARA ADOLESCENTES CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,17,JUZGADO PRIMERO PENAL MUNICIPAL PARA ADOLESCENTES CON FUNCIONES DE CONTROL DE GARANTIAS DE CALI ,8112,


760014071002,JUZGADO 002 PENAL MUNICIPAL PARA ADOLESCENTES CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,17,JUZGADO SEGUNDO PENAL MUNICIPAL PARA ADOLESCENTES CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,8112,
760014071002,JUZGADO SEGUNDO PENAL MUNICIPAL PARA ADOLESCENTES CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,17,JUZGADO SEGUNDO PENAL MUNICIPAL PARA ADOLESCENTES CON FUNCIONES DE CONTROL DE GARANTIAS DE CALI ,8112,


760014071004,JUZGADO 004 PENAL MUNICIPAL PARA ADOLESCENTES CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,17,JUZGADO CUARTO PENAL MUNICIPAL PARA ADOLESCENTES CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,8112,
760014071004,JUZGADO CUARTO PENAL MUNICIPAL PARA ADOLESCENTES CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,17,JUZGADO CUARTO PENAL MUNICIPAL PARA ADOLESCENTES CON FUNCIONES DE CONTROL DE GARANTIAS DE CALI ,8112,


760014071005,JUZGADO 005 PENAL MUNICIPAL PARA ADOLESCENTES CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,17,JUZGADO QUINTO PENAL MUNICIPAL PARA ADOLESCENTES CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,8112,
760014071005,JUZGADO QUINTO PENAL MUNICIPAL PARA ADOLESCENTES CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,17,JUZGADO QUINTO PENAL MUNICIPAL PARA ADOLESCENTES CON FUNCIONES DE CONTROL DE GARANTIAS DE CALI ,8112,


760014071006,JUZGADO 006 PENAL MUNICIPAL PARA ADOLESCENTES CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,17,JUZGADO SEXTO PENAL MUNICIPAL PARA ADOLESCENTES CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,8112,
760014071006,JUZGADO SEXTO PENAL PARA ADOLESCENTES CON FUNCION DE CONTROL DE GARANTIAS CALI VALLE ,17,JUZGADO 06 PENAL MUNICIPAL ADOLESCENTES CONTROL GARANTIAS CALI VALLE ,8112,



760014088002,JUZGADO 002 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,17,JUZGADO SEGUNDO PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,8112,
760014088003,JUZGADO 003 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,17,JUZGADO TERCERO PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,8112,
760014088003,JUZGADO TERCERO PENAL MUNICIPAL DE CALI CON FUNCIONES DE CONTROL DE GARANTIAS Cali ,17,tercero penal municipal con funciones de control de garantias santiago de cali valle del cauca ,8112,


760014088004,JUZGADO 004 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,17,JUZGADO CUARTO PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,8112,
760014088006,JUZGADO 006 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,17,JUZGADO SEXTO PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,8112,
760014088006,JUZGADO SEXTO PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS Santiago de Cali ,17,NULL ,8112,


760014088008,JUZGADO 008 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,17,JUZGADO OCTAVO PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,8112,
760014088009,JUZGADO 009 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,17,JUZGADO NOVENO PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,8112,
760014088011,JUZGADO 011 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,17,JUZGADO ONCE PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,8112,
760014088012,JUZGADO 012 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,17,JUZGADO DOCE PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,8112,
760014088013,JUZGADO 013 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,17,JUZGADO TRECE PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,8112,
760014088014,JUZGADO 014 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,17,JUZGADO CATORCE PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,8112,
760014088015,JUZGADO 015 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,17,NULL,8112,
760014088016,JUZGADO 016 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,17,NULL,8112,
760014088017,JUZGADO 017 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,17,NULL,8112,
760014088018,JUZGADO 018 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,17,NULL,8112,
760014088018,JUZGADO DIECIOCHO PENAL MUNICIPAL CON FUNCIONES DE CONTROL DE GARANTIAS DE CALI ,17,NULL,8112,
760014088020,JUZGADO 020 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,17,NULL,8112,
760014088021,JUZGADO 021 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,17,NULL,8112,


760014088024,JUZGADO 024 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,17,NULL,8112,
760014088024,JUZGADO VEINTICUATRO PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,17,JUZGADO VEINTICUATRO PENAL MUNICIPAL CON FUNCIONES DE CONTROL DE GARANTIAS DE CALI,8112,


760014088025,JUZGADO 025 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,17,NULL,8112,
760014088025,JUZGADO VEINTICINCO PENAL MUNICIPAL CON FUNCIONES DE CONTROL DE GARANTIAS DE CALI ,17,JUZGADO VEINTICINCO PENAL MUNICIPAL CON FUNCIONES DE CONTROL DE GARANTIAS DE CALI,8112,



760014088026,JUZGADO 026 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE CALI,17,NULL,8112,
760014088026,JUZGADO VEINTISEIS PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE CALI,17,JUZGADO VEINTISEIS PENAL MUNICIPAL CON FUNCIONES DE CONTROL DE GARANTIAS DE CALI,8112,

760014088027,JUZGADO 027 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,17,NULL,8112,
760014088027,JUZGADO VEINTISIETE PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,17,JUZGADO VEINTISIETE PENAL MUNICIPAL CON FUNCIONES DE CONTROL DE GARANTIAS DE CALI,8112,


760014088028,JUZGADO 028 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,17,NULL,8112,
760014088028,JUZGADO VEINTIOCHO PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,17,JUZGADO VEINTIOCHO PENAL MUNICIPAL CON FUNCIONES DE CONTROL DE GARANTIAS DE CALI,8112,



760014088029,JUZGADO 029 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,17,NULL,8112,
760014088029,JUZGADO VEINTINUEVE PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,17,JUZGADO VEINTINUEVE PENAL MUNICIPAL CON FUNCIONES DE CONTROL DE GARANTIAS DE CALI ,8112,


760014088030,JUZGADO 030 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,17,NULL,8112,
760014088030,JUZGADO TREINTA PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,17,JUZGADO TREINTA PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS Santiago de Cali,8112,


760014088031,JUZGADO 031 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,17,JUZGADO TREINTA Y UNO PENAL MUNICIPAL CON FUNCIONES DE CONTROL DE GARANTIAS DE CALI,8112,


760014088032,JUZGADO 032 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,17,NULL,8112,
760014088032,JUZGADO TREINTA Y DOS PENAL MUNICIPAL CON FUNCIONES DE CONTROL DE GARANTIAS DE CALI ,17,NULL,8112,


760014088033,JUZGADO 033 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,17,NULL,8112,

760014088033,treinta y tres penal municipal con funciones de control de garantias de cali ,17,JUZGADO TREINTA Y TRES CIVIL MUNICIPAL SANTIAGO DE CALI,8112,

760014088036,JUZGADO 036 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,17,NULL,8112,
760014088036,JUZGADO TREINTA Y SEIS PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE CALI ,17,JUZGADO TREINTA Y SEIS PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS CALI,8112,



760014105001,JUZGADO 001 MUNICIPAL DE PEQUENAS CAUSAS LABORALES DE CALI ,17,JUZGADO PRIMERO MUNICIPAL DE PEQUENAS CAUSAS LABORALES DE CALI ,8112,
760014105002,JUZGADO 002 MUNICIPAL DE PEQUENAS CAUSAS LABORALES DE CALI ,17,JUZGADO SEGUNDO MUNICIPAL DE PEQUENAS CAUSAS LABORALES DE CALI ,8112,
760014105003,JUZGADO 003 MUNICIPAL DE PEQUENAS CAUSAS LABORALES DE CALI ,17,JUZGADO TERCERO MUNICIPAL DE PEQUENAS CAUSAS LABORALES DE CALI ,8112,
760014105004,JUZGADO 004 MUNICIPAL DE PEQUENAS CAUSAS LABORALES DE CALI ,17,JUZGADO CUARTO MUNICIPAL DE PEQUENAS CAUSAS LABORALES DE CALI ,8112,
760014105005,JUZGADO 005 MUNICIPAL DE PEQUENAS CAUSAS LABORALES DE CALI ,17,JUZGADO QUINTO MUNICIPAL DE PEQUENAS CAUSAS LABORALES DE CALI ,8112,
760014105006,JUZGADO 006 MUNICIPAL DE PEQUENAS CAUSAS LABORALES DE CALI ,17,JUZGADO SEXTO MUNICIPAL DE PEQUENAS CAUSAS LABORALES DE CALI ,8112,
760014105007,JUZGADO 007 MUNICIPAL DE PEQUENAS CAUSAS LABORALES DE CALI ,17,JUZGADO SEPTIMO MUNICIPAL DE PEQUENAS CAUSAS LABORALES DE CALI ,8112,
760014189001,JUZGADO 001 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE CALI ,17,JUZGADO PRIMERO DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE CALI ,8112,
760014189002,JUZGADO 002 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE CALI ,17,JUZGADO SEGUNDO DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE CALI ,8112,
760014189003,JUZGADO 003 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE CALI ,17,JUZGADO TERCERO DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE CALI ,8112,
760014189004,JUZGADO 004 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE CALI ,17,JUZGADO CUARTO DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE CALI ,8112,
760014189005,JUZGADO 005 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE CALI ,17,JUZGADO QUINTO DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE CALI ,8112,
760014189006,JUZGADO 006 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE CALI ,17,JUZGADO SEXTO DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE CALI ,8112,
760014189007,JUZGADO 007 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE CALI ,17,JUZGADO SEPTIMO DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE CALI ,8112,
760014189007,JUZGADO SEPTIMO DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE CALI ,17,JUZGADO 07 Pequenas Causas Competencia Multiple ,8112,
760014189007,JUZGADO 007 DE PEQUEÑAS CAUSAS Y COMPETENCIA MULTIPLE DE CALI ,17,JUZGADO 07 Pequenas Causas Competencia Multiple ,8112,
760014189007,JUZGADO SEPTIMO DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE CALI,17,SEPTIMO DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE CALI,8112,


760014189008,JUZGADO 008 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE CALI ,17,JUZGADO OCTAVO DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE CALI ,8112,
760014189009,JUZGADO 009 DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE CALI ,17,JUZGADO NOVENO DE PEQUENAS CAUSAS Y COMPETENCIA MULTIPLE DE CALI ,8112,
